tur_id,player_hand_val,player_hand_type,dealer_up,true_count,action,sonuc
237,21,Hard,K,0.51,stand,
238,13,Hard,A,-0.34,hit,kaybetti
238,20,Hard,A,-0.34,stand,kaybetti
238,20,Soft,A,-0.34,stand,
239,9,Hard,8,0.51,double,kaybetti
239,10,Hard,8,0.68,double,kaybetti
240,10,Hard,10,-0.17,hit,kaybetti
240,14,Hard,10,0.0,hit,kaybetti
240,18,Hard,10,-0.17,stand,
241,15,Hard,8,0.34,hit,kaybetti
241,12,Hard,8,0.34,hit,kaybetti
241,14,Hard,8,0.51,hit,
242,7,Hard,6,1.02,hit,kazandi
242,17,Hard,6,0.85,stand,kazandi
242,7,Hard,6,0.85,hit,
242,11,Hard,6,1.03,double,
243,14,Hard,4,0.34,stand,kaybetti
243,12,Hard,4,0.34,stand,kaybetti
244,15,Hard,K,0.0,hit,kaybetti
244,16,Soft,K,-0.17,hit,kaybetti
244,16,Hard,K,-0.34,hit,
245,15,Hard,2,0.34,stand,kaybetti
245,16,Hard,2,0.34,stand,kaybetti
246,17,Hard,4,-0.34,stand,kazandi
246,18,Hard,4,-0.34,stand,kazandi
247,20,Hard,8,0.17,stand,kazandi
247,5,Hard,8,0.17,hit,kaybetti
247,15,Hard,8,0.0,hit,
248,13,Hard,K,0.0,hit,kaybetti
248,13,Hard,K,-0.17,hit,kaybetti
249,16,Hard,A,-0.34,hit,kazandi
249,18,Hard,A,-0.17,stand,kazandi
249,20,Hard,A,-0.17,stand,
250,9,Hard,3,0.68,double,kazandi
250,15,Hard,3,0.51,stand,kazandi
251,8,Hard,6,0.34,hit,kazandi
251,13,Hard,6,0.51,stand,kazandi
251,14,Hard,6,0.51,stand,
252,12,Hard,3,0.17,stand,kazandi
252,14,Hard,3,0.17,stand,kazandi
253,16,Hard,3,0.0,stand,kaybetti
253,21,Soft,3,0.0,stand,kazandi
254,12,Hard,2,0.0,stand,kazandi
254,18,Hard,2,0.0,stand,kazandi
255,18,Hard,Q,-0.34,stand,kazandi
255,17,Hard,Q,-0.34,stand,kazandi
256,11,Hard,3,0.51,double,kazandi
256,10,Hard,3,0.34,double,kazandi
257,11,Hard,8,0.17,double,kazandi
257,12,Hard,8,0.34,hit,kaybetti
258,12,Hard,Q,-0.17,hit,kaybetti
258,16,Hard,Q,0.0,stand,kaybetti
258,16,Hard,Q,0.0,stand,
259,17,Hard,6,0.34,stand,kaybetti
259,11,Hard,6,0.34,double,kazandi
260,9,Hard,A,0.51,hit,kaybetti
260,11,Hard,A,0.68,hit,kaybetti
260,12,Soft,A,0.51,hit,
260,17,Soft,A,0.69,stand,
260,13,Hard,A,0.69,hit,
260,20,Hard,A,0.69,stand,
261,11,Hard,6,-0.17,double,kaybetti
261,20,Hard,6,-0.17,stand,kazandi
262,12,Hard,8,0.17,hit,kazandi
262,15,Hard,8,0.34,hit,kazandi
262,18,Hard,8,0.51,stand,
262,21,Soft,8,0.51,stand,
263,15,Hard,J,-0.34,hit,kaybetti
263,20,Soft,J,-0.34,stand,kazandi
264,13,Hard,4,0.51,stand,kaybetti
264,5,Hard,4,0.51,hit,kaybetti
264,12,Hard,4,0.51,stand,
265,19,Hard,9,0.17,stand,kaybetti
265,11,Hard,9,0.17,double,kaybetti
266,19,Hard,6,-0.17,stand,kazandi
266,15,Soft,6,-0.17,stand,kazandi
267,15,Hard,A,-0.51,hit,kaybetti
267,20,Hard,A,-0.34,stand,kaybetti
267,20,Soft,A,-0.34,stand,
268,14,Soft,J,-0.51,hit,kazandi
268,21,Soft,J,-0.51,stand,push
268,20,Soft,J,-0.51,stand,
269,11,Hard,3,0.17,double,kaybetti
269,21,Soft,3,0.34,stand,kazandi
270,15,Hard,9,-0.17,hit,kazandi
270,18,Hard,9,0.0,stand,kazandi
270,17,Hard,9,0.0,stand,
271,21,Soft,K,-0.51,stand,kazandi
271,15,Hard,K,-0.51,hit,push
271,20,Hard,K,-0.34,stand,
272,20,Hard,Q,-0.34,stand,kaybetti
272,11,Hard,Q,-0.34,hit,kaybetti
272,17,Hard,Q,-0.17,stand,
273,21,Soft,Q,-1.02,stand,kazandi
273,20,Hard,Q,-1.02,stand,push
274,15,Hard,5,0.17,stand,kazandi
274,19,Hard,5,0.17,stand,kazandi
275,18,Soft,8,0.0,stand,kazandi
275,14,Hard,8,0.0,hit,kaybetti
276,14,Hard,6,0.0,stand,kaybetti
276,12,Hard,6,0.0,stand,kaybetti
277,16,Hard,A,0.17,hit,kazandi
277,20,Hard,A,0.34,stand,kaybetti
277,14,Hard,A,0.34,hit,
278,12,Hard,8,0.0,hit,kaybetti
278,15,Soft,8,-0.17,hit,kaybetti
278,14,Soft,8,-0.17,hit,
278,15,Soft,8,-0.34,hit,
279,16,Soft,K,0.34,stand,kazandi
279,6,Hard,K,0.34,hit,kaybetti
279,14,Hard,K,0.34,hit,
279,15,Soft,K,0.17,hit,
280,15,Hard,8,-0.17,hit,kaybetti
280,19,Soft,8,-0.34,stand,push
281,10,Hard,9,0.17,double,kazandi
281,11,Hard,9,0.0,double,kaybetti
282,9,Hard,A,0.17,hit,kaybetti
282,15,Hard,A,0.34,hit,kazandi
282,11,Hard,A,0.17,hit,
282,21,Hard,A,0.0,stand,
283,14,Hard,Q,0.17,hit,push
283,19,Hard,Q,0.34,stand,kaybetti
283,10,Hard,Q,0.34,hit,
283,14,Hard,Q,0.51,hit,
284,10,Hard,3,0.17,double,kazandi
284,16,Hard,3,0.34,stand,kazandi
285,14,Hard,K,0.0,hit,kaybetti
285,18,Hard,K,0.17,stand,push
285,8,Hard,K,0.17,hit,
285,15,Hard,K,0.17,hit,
285,20,Hard,K,0.34,stand,
286,18,Hard,Q,-0.85,stand,kaybetti
286,20,Hard,Q,-0.85,stand,push
287,16,Hard,J,0.0,stand,kazandi
287,16,Hard,J,0.0,stand,kazandi
288,11,Hard,8,0.17,double,kazandi
288,15,Hard,8,0.17,hit,kaybetti
289,18,Hard,10,-0.17,stand,kaybetti
289,10,Hard,10,-0.17,hit,kaybetti
289,20,Hard,10,-0.34,stand,
290,8,Hard,Q,0.0,hit,push
290,14,Hard,Q,0.17,hit,kazandi
290,19,Hard,Q,0.34,stand,
290,20,Soft,Q,0.34,stand,
291,16,Hard,A,0.0,hit,kaybetti
291,11,Hard,A,-0.17,hit,kaybetti
291,15,Hard,A,0.0,hit,
292,10,Hard,8,0.34,double,kaybetti
292,12,Hard,8,0.51,hit,kazandi
292,15,Hard,8,0.68,hit,
292,19,Hard,8,0.86,stand,
293,11,Hard,K,0.51,hit,kazandi
293,21,Hard,K,0.34,stand,kazandi
293,8,Hard,K,0.34,hit,
293,11,Hard,K,0.51,hit,
293,20,Hard,K,0.51,stand,
294,15,Hard,Q,-0.34,hit,kaybetti
294,15,Hard,Q,-0.51,hit,kazandi
294,21,Hard,Q,-0.34,stand,
295,14,Hard,8,0.34,hit,kazandi
295,17,Hard,8,0.51,stand,kazandi
295,10,Hard,8,0.51,double,
296,20,Hard,Q,-0.17,stand,kazandi
296,11,Hard,Q,-0.17,hit,kazandi
296,18,Hard,Q,-0.17,stand,
297,21,Soft,2,0.0,stand,push
297,7,Hard,2,0.0,hit,kaybetti
297,17,Hard,2,-0.17,stand,
298,13,Hard,K,0.0,hit,kaybetti
298,17,Hard,K,0.0,stand,kazandi
299,19,Soft,J,-0.17,stand,kaybetti
299,6,Hard,J,-0.17,hit,kaybetti
299,15,Hard,J,-0.17,hit,
300,16,Hard,3,0.51,stand,kaybetti
300,14,Hard,3,0.51,stand,kaybetti
301,13,Hard,Q,0.34,hit,kazandi
301,19,Hard,Q,0.51,stand,kaybetti
301,11,Hard,Q,0.51,hit,
301,16,Hard,Q,0.68,stand,
302,8,Hard,6,0.68,hit,kazandi
302,17,Hard,6,0.68,stand,kazandi
302,11,Hard,6,0.68,double,
303,13,Hard,5,-0.17,stand,kazandi
303,17,Hard,5,-0.17,stand,kazandi
304,21,Soft,Q,-0.51,stand,kazandi
304,19,Soft,Q,-0.51,stand,kazandi
305,18,Soft,7,-0.34,stand,kazandi
305,12,Hard,7,-0.34,hit,kaybetti
306,12,Hard,7,0.17,hit,kaybetti
306,5,Hard,7,0.0,hit,kaybetti
306,15,Hard,7,-0.17,hit,
307,13,Hard,Q,0.0,hit,kazandi
307,18,Hard,Q,0.17,stand,kaybetti
307,15,Hard,Q,0.17,hit,
308,20,Soft,10,-0.34,stand,kazandi
308,18,Hard,10,-0.34,stand,kazandi
309,13,Hard,J,-0.17,hit,kaybetti
309,16,Hard,J,-0.34,hit,kaybetti
309,20,Hard,J,-0.17,stand,
310,11,Hard,9,0.85,double,kaybetti
310,9,Hard,9,1.02,double,kaybetti
311,8,Hard,9,0.17,hit,kaybetti
311,17,Hard,9,0.17,stand,kazandi
311,16,Soft,9,0.17,hit,
311,20,Soft,9,0.34,stand,
312,9,Hard,7,0.34,double,kaybetti
312,16,Soft,7,0.51,hit,kazandi
312,13,Soft,7,0.51,hit,
312,19,Soft,7,0.69,stand,
313,15,Hard,8,0.0,hit,kaybetti
313,19,Hard,8,0.0,stand,kazandi
314,12,Hard,K,-0.34,hit,kaybetti
314,14,Soft,K,-0.51,hit,push
314,20,Soft,K,-0.34,stand,
315,15,Hard,K,0.0,hit,kaybetti
315,8,Hard,K,0.0,hit,kazandi
315,11,Hard,K,0.17,hit,
315,13,Hard,K,0.34,hit,
315,14,Soft,K,0.17,hit,
315,21,Soft,K,0.17,stand,
316,12,Hard,2,0.0,stand,kaybetti
316,14,Soft,2,0.0,stand,kaybetti
317,15,Hard,K,0.17,hit,kaybetti
317,10,Hard,K,0.17,hit,kaybetti
317,18,Hard,K,0.17,stand,
318,12,Hard,5,0.51,stand,kaybetti
318,10,Hard,5,0.51,double,push
319,7,Hard,K,-0.34,hit,kaybetti
319,14,Hard,K,-0.34,hit,push
319,20,Hard,K,-0.34,stand,
320,10,Hard,K,-0.34,hit,kaybetti
320,12,Hard,K,-0.17,hit,kaybetti
320,15,Hard,K,0.0,hit,
320,16,Soft,K,-0.17,hit,
320,18,Hard,K,-0.34,stand,
321,19,Hard,8,-0.68,stand,kazandi
321,20,Hard,8,-0.68,stand,kazandi
322,18,Hard,8,-0.17,stand,kazandi
322,18,Hard,8,-0.17,stand,kazandi
323,15,Hard,8,0.17,hit,kazandi
323,19,Hard,8,0.34,stand,kazandi
323,17,Hard,8,0.34,stand,
324,10,Hard,2,0.51,double,kaybetti
324,19,Hard,2,0.68,stand,kazandi
325,10,Hard,9,-0.17,double,kaybetti
325,19,Soft,9,-0.17,stand,push
326,14,Hard,J,-0.17,hit,kaybetti
326,16,Hard,J,-0.17,hit,kaybetti
327,12,Hard,K,-0.17,hit,kaybetti
327,12,Hard,K,-0.34,hit,kaybetti
328,17,Hard,4,0.51,stand,kazandi
328,12,Hard,4,0.51,stand,kazandi
329,14,Hard,10,-0.34,hit,kaybetti
329,21,Soft,10,-0.51,stand,kazandi
330,18,Hard,10,-0.51,stand,kaybetti
330,16,Hard,10,-0.51,hit,kaybetti
331,13,Hard,4,-0.34,stand,kaybetti
331,21,Soft,4,-0.34,stand,push
332,15,Hard,K,0.17,hit,kaybetti
332,8,Hard,K,0.0,hit,kaybetti
332,18,Hard,K,-0.17,stand,
333,20,Hard,6,0.17,stand,kazandi
333,13,Hard,6,0.17,stand,kazandi
334,17,Hard,5,-0.17,stand,kaybetti
334,15,Hard,5,-0.17,stand,kaybetti
335,14,Soft,8,-0.17,hit,kaybetti
335,14,Soft,8,-0.34,hit,kazandi
335,14,Hard,8,-0.51,hit,
335,20,Hard,8,-0.34,stand,
336,16,Hard,6,0.17,stand,kazandi
336,12,Hard,6,0.17,stand,kazandi
337,11,Hard,4,0.34,double,push
337,14,Soft,4,0.34,stand,kaybetti
338,20,Hard,10,-0.68,stand,kazandi
338,21,Soft,10,-0.68,stand,kazandi
339,14,Hard,3,-0.17,stand,kazandi
339,18,Soft,3,-0.17,stand,kazandi
340,16,Hard,4,0.51,stand,kazandi
340,9,Hard,4,0.51,double,kazandi
341,20,Hard,4,-0.34,stand,kazandi
341,21,Soft,4,-0.34,stand,kazandi
342,14,Hard,Q,-0.34,hit,kaybetti
342,16,Hard,Q,-0.51,hit,kaybetti
342,17,Soft,Q,-0.68,stand,
343,16,Hard,7,0.34,hit,kaybetti
343,10,Hard,7,0.17,double,kazandi
344,13,Hard,2,0.17,stand,kaybetti
344,13,Hard,2,0.17,stand,kaybetti
345,15,Hard,2,0.17,stand,kaybetti
345,17,Hard,2,0.17,stand,kaybetti
346,9,Hard,8,0.17,double,kaybetti
346,19,Hard,8,0.17,stand,kaybetti
347,19,Soft,7,-0.51,stand,kazandi
347,19,Soft,7,-0.51,stand,kazandi
348,12,Hard,9,0.0,hit,kaybetti
348,16,Hard,9,-0.17,hit,kaybetti
349,12,Hard,6,0.51,stand,kaybetti
349,16,Hard,6,0.51,stand,kaybetti
350,16,Hard,5,0.51,stand,kaybetti
350,11,Hard,5,0.51,double,kaybetti
351,16,Hard,10,-0.51,hit,kaybetti
351,17,Hard,10,-0.68,stand,kaybetti
352,21,Soft,6,0.34,stand,kazandi
352,11,Hard,6,0.34,double,kazandi
353,20,Hard,7,-0.51,stand,kazandi
353,12,Hard,7,-0.51,hit,kazandi
353,20,Hard,7,-0.51,stand,
354,11,Hard,2,0.0,double,kazandi
354,17,Hard,2,-0.17,stand,kaybetti
355,21,Soft,Q,-0.34,stand,kazandi
355,11,Hard,Q,-0.34,hit,kaybetti
355,18,Hard,Q,-0.34,stand,
356,16,Hard,10,0.17,stand,kazandi
356,12,Hard,10,0.17,hit,kazandi
356,17,Hard,10,0.34,stand,
357,15,Hard,2,0.34,stand,kaybetti
357,17,Hard,2,0.34,stand,push
358,8,Hard,10,0.0,hit,push
358,12,Hard,10,0.17,hit,kaybetti
358,20,Hard,10,0.17,stand,
358,16,Soft,10,0.17,stand,
359,21,Soft,10,-0.68,stand,kazandi
359,19,Hard,10,-0.68,stand,kazandi
360,16,Hard,3,0.68,stand,kaybetti
360,11,Hard,3,0.68,double,kazandi
361,18,Hard,A,0.17,stand,kazandi
361,15,Hard,A,0.17,hit,kaybetti
362,13,Hard,2,0.17,stand,kazandi
362,19,Hard,2,0.17,stand,kazandi
363,20,Hard,6,-0.17,stand,kazandi
363,12,Hard,6,-0.17,stand,kazandi
364,15,Hard,A,0.0,hit,kaybetti
364,10,Hard,A,-0.17,hit,kazandi
364,20,Hard,A,-0.34,stand,
365,13,Hard,8,0.17,hit,kaybetti
365,17,Soft,8,0.0,stand,push
366,14,Hard,Q,-0.34,hit,push
366,20,Hard,Q,-0.17,stand,kaybetti
366,17,Hard,Q,-0.17,stand,
367,12,Hard,6,0.51,stand,kaybetti
367,12,Hard,6,0.51,stand,kaybetti
368,10,Hard,6,0.68,double,kazandi
368,15,Hard,6,0.51,stand,kaybetti
369,7,Hard,5,0.68,hit,kazandi
369,15,Hard,5,0.68,stand,kazandi
369,14,Hard,5,0.68,stand,
370,18,Hard,3,-0.17,stand,kaybetti
370,17,Hard,3,-0.17,stand,kaybetti
371,8,Hard,6,0.68,hit,push
371,17,Hard,6,0.68,stand,kazandi
371,8,Hard,6,0.68,hit,
371,18,Hard,6,0.51,stand,
372,10,Hard,K,-0.34,hit,kaybetti
372,12,Hard,K,-0.17,hit,kaybetti
372,14,Hard,K,0.0,hit,
372,19,Hard,K,0.17,stand,
372,19,Soft,K,0.17,stand,
373,16,Hard,6,0.0,stand,kaybetti
373,12,Hard,6,0.0,stand,kaybetti
374,19,Hard,2,-0.34,stand,kazandi
374,19,Hard,2,-0.34,stand,kazandi
375,10,Hard,10,0.51,hit,kazandi
375,18,Hard,10,0.51,stand,kazandi
375,11,Hard,10,0.51,hit,
375,20,Hard,10,0.51,stand,
376,18,Hard,K,-0.85,stand,kaybetti
376,20,Hard,K,-0.85,stand,kaybetti
377,15,Soft,6,0.0,stand,kaybetti
377,12,Hard,6,0.0,stand,kaybetti
378,15,Hard,10,-0.34,hit,kazandi
378,17,Hard,10,-0.17,stand,kazandi
378,20,Hard,10,-0.17,stand,
379,7,Hard,6,0.68,hit,kaybetti
379,15,Hard,6,0.68,stand,kaybetti
379,16,Hard,6,0.68,stand,
380,15,Hard,10,0.0,hit,kaybetti
380,12,Hard,10,0.0,hit,kaybetti
381,15,Soft,5,0.34,stand,kazandi
381,10,Hard,5,0.34,double,kazandi
382,9,Hard,3,0.0,double,kazandi
382,20,Hard,3,0.0,stand,kazandi
383,15,Hard,8,0.0,hit,kazandi
383,21,Hard,8,0.17,stand,kazandi
383,19,Hard,8,0.17,stand,
384,12,Hard,4,0.34,stand,kaybetti
384,13,Soft,4,0.34,stand,kaybetti
385,14,Hard,6,0.34,stand,kaybetti
385,12,Hard,6,0.34,stand,kaybetti
386,11,Hard,5,0.17,double,kazandi
386,16,Hard,5,0.0,stand,kaybetti
387,13,Hard,K,0.17,hit,kaybetti
387,14,Hard,K,0.0,hit,kaybetti
388,9,Hard,A,-0.17,hit,push
388,12,Hard,A,0.0,hit,kazandi
388,15,Hard,A,0.17,hit,
388,18,Hard,A,0.34,stand,
388,21,Soft,A,0.34,stand,
389,14,Hard,6,-0.17,stand,kaybetti
389,20,Hard,6,-0.17,stand,push
390,5,Hard,7,0.85,hit,kaybetti
390,15,Hard,7,0.68,hit,kaybetti
390,7,Hard,7,0.51,hit,
390,13,Hard,7,0.69,hit,
391,17,Hard,Q,-0.17,stand,kaybetti
391,8,Hard,Q,-0.17,hit,kaybetti
391,16,Hard,Q,-0.17,hit,
391,17,Soft,Q,-0.34,stand,
392,21,Soft,6,-0.68,stand,kazandi
392,20,Hard,6,-0.68,stand,kazandi
393,20,Soft,K,-0.51,stand,kaybetti
393,13,Hard,K,-0.51,hit,kaybetti
394,15,Hard,4,0.0,stand,kazandi
394,14,Hard,4,0.0,stand,kazandi
395,21,Soft,2,0.17,stand,kazandi
395,7,Hard,2,0.17,hit,kazandi
395,17,Hard,2,0.0,stand,
396,20,Hard,2,0.17,stand,kazandi
396,11,Hard,2,0.17,double,kazandi
397,14,Hard,3,0.0,stand,kaybetti
397,16,Hard,3,0.0,stand,kaybetti
398,11,Hard,8,0.17,double,kazandi
398,16,Hard,8,0.34,hit,kazandi
398,19,Hard,8,0.51,stand,
399,10,Hard,J,0.34,hit,kaybetti
399,20,Hard,J,0.17,stand,push
399,11,Hard,J,0.17,hit,
399,21,Hard,J,0.0,stand,
400,15,Hard,K,-0.34,hit,kaybetti
400,15,Hard,K,-0.51,hit,kaybetti
401,20,Hard,8,-0.51,stand,kazandi
401,15,Soft,8,-0.51,hit,kaybetti
401,15,Soft,8,-0.68,hit,
402,14,Hard,6,-0.17,stand,kazandi
402,19,Hard,6,-0.17,stand,kazandi
403,15,Hard,Q,-0.68,hit,kaybetti
403,21,Soft,Q,-0.85,stand,kazandi
404,13,Hard,7,0.34,hit,kazandi
404,20,Hard,7,0.34,stand,kaybetti
404,15,Hard,7,0.34,hit,
405,12,Hard,J,-0.34,hit,kaybetti
405,20,Soft,J,-0.51,stand,kazandi
406,6,Hard,J,0.0,hit,kaybetti
406,15,Hard,J,0.0,hit,push
406,16,Soft,J,-0.17,hit,
406,13,Hard,J,-0.17,hit,
406,15,Hard,J,0.0,hit,
406,21,Hard,J,0.17,stand,
407,21,Soft,5,-0.51,stand,kazandi
407,19,Hard,5,-0.51,stand,kaybetti
408,8,Hard,K,0.34,hit,kaybetti
408,15,Hard,K,0.34,hit,kaybetti
408,10,Hard,K,0.17,hit,
408,15,Hard,K,0.34,hit,
409,16,Hard,6,0.51,stand,kaybetti
409,12,Hard,6,0.51,stand,kaybetti
410,9,Hard,4,0.51,double,kaybetti
410,19,Hard,4,0.51,stand,kazandi
411,19,Hard,3,-0.17,stand,kazandi
411,15,Soft,3,-0.17,stand,kazandi
412,9,Hard,J,0.0,hit,kazandi
412,11,Hard,J,0.17,hit,kazandi
412,19,Hard,J,0.17,stand,
412,20,Hard,J,0.17,stand,
413,9,Hard,5,0.51,double,kaybetti
413,12,Hard,5,0.51,stand,kaybetti
414,11,Hard,J,-0.17,hit,kazandi
414,21,Hard,J,-0.34,stand,kaybetti
414,16,Soft,J,-0.34,hit,
414,19,Soft,J,-0.17,stand,
415,18,Soft,2,-0.17,stand,kazandi
415,16,Hard,2,-0.17,stand,kaybetti
416,13,Hard,10,0.51,hit,kazandi
416,19,Hard,10,0.68,stand,kazandi
416,9,Hard,10,0.68,hit,
416,19,Hard,10,0.51,stand,
417,4,Hard,7,0.17,hit,kaybetti
417,14,Hard,7,0.0,hit,kaybetti
417,12,Hard,7,0.0,hit,
417,16,Hard,7,0.17,hit,
418,20,Soft,Q,-0.68,stand,push
418,18,Soft,Q,-0.68,stand,kaybetti
419,14,Soft,9,-0.51,hit,kazandi
419,20,Soft,9,-0.34,stand,kazandi
419,20,Hard,9,-0.34,stand,
420,14,Hard,10,0.34,hit,push
420,21,Hard,10,0.34,stand,kaybetti
420,10,Hard,10,0.34,hit,
420,13,Hard,10,0.51,hit,
420,16,Hard,10,0.69,stand,
421,18,Hard,Q,-0.85,stand,kaybetti
421,20,Hard,Q,-0.85,stand,push
422,14,Hard,Q,-0.51,hit,kaybetti
422,19,Hard,Q,-0.68,stand,kaybetti
423,13,Soft,9,0.34,hit,kaybetti
423,14,Soft,9,0.17,hit,kaybetti
423,13,Soft,9,0.17,hit,
423,13,Hard,9,0.0,hit,
423,16,Hard,9,0.17,hit,
424,12,Hard,J,0.17,hit,kaybetti
424,15,Hard,J,0.0,hit,push
424,18,Hard,J,0.17,stand,
425,9,Hard,A,-0.17,hit,kaybetti
425,14,Hard,A,0.0,hit,kaybetti
425,13,Soft,A,-0.17,hit,
425,14,Soft,A,-0.34,hit,
425,12,Soft,A,-0.34,hit,
426,20,Soft,9,-0.17,stand,kazandi
426,13,Hard,9,-0.17,hit,kaybetti
426,14,Soft,9,-0.34,hit,
427,16,Hard,10,0.34,stand,kaybetti
427,11,Hard,10,0.34,hit,kaybetti
427,12,Soft,10,0.17,hit,
428,7,Hard,6,0.34,hit,kaybetti
428,11,Hard,6,0.51,double,kazandi
428,20,Hard,6,0.68,stand,
429,19,Hard,J,-0.34,stand,kazandi
429,16,Hard,J,-0.34,hit,kazandi
429,20,Hard,J,-0.17,stand,
430,19,Soft,7,-0.34,stand,kazandi
430,13,Hard,7,-0.34,hit,kaybetti
431,18,Hard,A,-0.51,stand,kaybetti
431,14,Soft,A,-0.51,hit,push
431,14,Soft,A,-0.68,hit,
431,21,Soft,A,-0.68,stand,
432,14,Hard,9,0.51,hit,kaybetti
432,11,Hard,9,0.34,double,kazandi
433,18,Soft,2,-0.34,stand,kaybetti
433,17,Hard,2,-0.34,stand,kaybetti
434,12,Hard,8,-0.34,hit,kazandi
434,16,Hard,8,-0.17,hit,push
434,21,Hard,8,0.0,stand,
434,18,Hard,8,0.0,stand,
435,6,Hard,2,0.68,hit,kaybetti
435,16,Hard,2,0.51,stand,kaybetti
435,15,Hard,2,0.51,stand,
436,18,Hard,10,-0.17,stand,kazandi
436,15,Hard,10,-0.17,hit,kaybetti
437,10,Hard,2,0.51,double,kazandi
437,16,Hard,2,0.34,stand,kazandi
438,10,Hard,5,0.17,double,kazandi
438,15,Hard,5,0.0,stand,kazandi
439,9,Hard,K,0.68,hit,kazandi
439,11,Hard,K,0.85,hit,kazandi
439,21,Hard,K,0.68,stand,
439,9,Hard,K,0.68,hit,
439,20,Soft,K,0.51,stand,
440,13,Hard,10,-0.51,hit,kaybetti
440,20,Hard,10,-0.68,stand,kazandi
441,18,Hard,2,0.17,stand,kazandi
441,10,Hard,2,0.17,double,kazandi
442,13,Hard,A,-0.17,hit,kaybetti
442,13,Hard,A,-0.34,hit,kaybetti
443,12,Hard,3,0.85,stand,kaybetti
443,4,Hard,3,0.85,hit,kazandi
443,8,Hard,3,1.02,hit,
443,18,Hard,3,0.86,stand,
444,15,Hard,8,0.17,hit,kaybetti
444,13,Soft,8,0.17,hit,kazandi
444,16,Soft,8,0.34,hit,
444,20,Soft,8,0.51,stand,
445,13,Hard,K,-0.68,hit,kaybetti
445,12,Soft,K,-0.85,hit,kaybetti
445,12,Soft,K,-1.03,hit,
445,18,Soft,K,-0.86,stand,
446,13,Hard,5,0.51,stand,kazandi
446,10,Hard,5,0.51,double,kazandi
447,14,Soft,10,0.0,hit,kazandi
447,12,Soft,10,0.0,hit,kazandi
447,13,Soft,10,-0.17,hit,
447,17,Soft,10,0.0,stand,
447,16,Hard,10,0.0,stand,
448,19,Hard,9,0.17,stand,kazandi
448,9,Hard,9,0.17,double,kaybetti
449,16,Hard,5,0.17,stand,kazandi
449,18,Hard,5,0.17,stand,kazandi
450,14,Soft,K,0.17,hit,kazandi
450,12,Soft,K,0.17,hit,kazandi
450,13,Soft,K,0.0,hit,
450,21,Soft,K,0.0,stand,
450,11,Hard,K,0.0,hit,
450,21,Hard,K,-0.17,stand,
451,6,Hard,4,0.85,hit,kaybetti
451,8,Hard,4,1.02,hit,kaybetti
451,14,Hard,4,1.2,stand,
451,10,Hard,4,1.2,double,
452,18,Hard,10,-0.17,stand,kaybetti
452,16,Hard,10,-0.17,hit,push
452,21,Hard,10,0.0,stand,
453,19,Soft,5,-0.17,stand,kaybetti
453,15,Hard,5,-0.17,stand,kaybetti
454,12,Hard,A,0.0,hit,kaybetti
454,19,Hard,A,-0.17,stand,kazandi
455,5,Hard,2,0.51,hit,kaybetti
455,15,Hard,2,0.34,stand,kaybetti
455,13,Hard,2,0.34,stand,
456,11,Hard,3,0.51,double,kaybetti
456,18,Soft,3,0.68,stand,kaybetti
457,20,Soft,6,0.0,stand,kazandi
457,13,Hard,6,0.0,stand,kaybetti
458,21,Soft,2,0.0,stand,kazandi
458,15,Hard,2,0.0,stand,kaybetti
459,13,Hard,6,0.34,stand,kaybetti
459,14,Hard,6,0.34,stand,kaybetti
460,13,Hard,3,0.68,stand,kaybetti
460,11,Hard,3,0.68,double,kazandi
461,17,Hard,Q,0.0,stand,kaybetti
461,11,Hard,Q,0.0,hit,kaybetti
461,15,Hard,Q,0.17,hit,
462,12,Hard,A,0.0,hit,kazandi
462,21,Hard,A,0.0,stand,kaybetti
462,11,Hard,A,0.0,hit,
462,16,Hard,A,0.17,hit,
463,16,Hard,J,-0.68,hit,kazandi
463,21,Hard,J,-0.51,stand,kazandi
463,21,Soft,J,-0.51,stand,
464,17,Hard,6,0.0,stand,kazandi
464,13,Hard,6,0.0,stand,kazandi
465,18,Hard,6,-0.17,stand,kaybetti
465,15,Hard,6,-0.17,stand,kaybetti
466,10,Hard,10,0.34,hit,kazandi
466,14,Hard,10,0.51,hit,push
466,20,Hard,10,0.68,stand,
466,9,Hard,10,0.68,hit,
466,19,Hard,10,0.51,stand,
467,14,Hard,10,-0.17,hit,kazandi
467,19,Hard,10,0.0,stand,kazandi
467,19,Hard,10,0.0,stand,
468,20,Soft,6,0.17,stand,kazandi
468,17,Hard,6,0.17,stand,kazandi
469,16,Hard,9,0.0,hit,kaybetti
469,17,Hard,9,0.17,stand,kazandi
470,13,Hard,2,0.51,stand,kazandi
470,13,Hard,2,0.51,stand,kazandi
471,17,Hard,K,0.0,stand,kaybetti
471,13,Hard,K,0.0,hit,kaybetti
471,17,Hard,K,0.17,stand,
472,20,Hard,5,0.17,stand,push
472,9,Hard,5,0.17,double,kaybetti
473,15,Hard,K,-0.17,hit,kaybetti
473,19,Hard,K,0.0,stand,kaybetti
473,19,Hard,K,0.0,stand,
474,12,Hard,8,0.17,hit,push
474,13,Soft,8,0.0,hit,kaybetti
474,19,Soft,8,0.17,stand,
474,6,Hard,8,0.17,hit,
474,16,Hard,8,0.0,hit,
475,18,Hard,4,0.17,stand,kaybetti
475,13,Hard,4,0.17,stand,kaybetti
476,20,Hard,K,-0.85,stand,push
